"character","play","genre","path"
"GROOM 2","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/GROOM%202.txt"
"HARCOURT","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/HARCOURT.txt"
"HASTINGS","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/HASTINGS.txt"
"K. HENRY","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/K.%20HENRY.txt"
"LADY NORTHUMBERLAND","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/LADY%20NORTHUMBERLAND.txt"
"LADY PERCY","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/LADY%20PERCY.txt"
"LANCASTER ETC.","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/LANCASTER%20ETC..txt"
"LANCASTER","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/LANCASTER.txt"
"MESSENGER","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/MESSENGER.txt"
"MORTON","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/MORTON.txt"
"MOULDY","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/MOULDY.txt"
"MOWBRAY","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/MOWBRAY.txt"
"NORTHUMBERLAND","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/NORTHUMBERLAND.txt"
"PAGE","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/PAGE.txt"
"PETO","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/PETO.txt"
"PISTOL","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/PISTOL.txt"
"POINS","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/POINS.txt"
"PORTER","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/PORTER.txt"
"PRINCE","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/PRINCE.txt"
"QUICKLY","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/QUICKLY.txt"
"RUMOUR","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/RUMOUR.txt"
"SCROOP","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/SCROOP.txt"
"SERVANT","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/SERVANT.txt"
"SHADOW","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/SHADOW.txt"
"SHALLOW","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/SHALLOW.txt"
"SILENCE","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/SILENCE.txt"
"SNARE","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/SNARE.txt"
"TRAVERS","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/TRAVERS.txt"
"WART","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/WART.txt"
"WARWICK","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/WARWICK.txt"
"WESTMORELAND","The Second Part of King Henry IV","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20IV_characters/WESTMORELAND.txt"
"ALL","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/ALL.txt"
"BEADLE","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/BEADLE.txt"
"BOLINGBROKE","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/BOLINGBROKE.txt"
"BOTH","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/BOTH.txt"
"BUCKINGHAM","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/BUCKINGHAM.txt"
"CADE","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/CADE.txt"
"CAPTAIN","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/CAPTAIN.txt"
"CARDINAL","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/CARDINAL.txt"
"CITIZEN 1","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/CITIZEN%201.txt"
"CLERK","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/CLERK.txt"
"CLIFFORD","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/CLIFFORD.txt"
"COMMONERS","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/COMMONERS.txt"
"DICK","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/DICK.txt"
"dramatis_personae","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/dramatis_personae.txt"
"DUCHESS","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/DUCHESS.txt"
"EDWARD","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/EDWARD.txt"
"GENTLEMAN 1","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/GENTLEMAN%201.txt"
"GENTLEMAN 2","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/GENTLEMAN%202.txt"
"GEORGE","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/GEORGE.txt"
"GLOUCESTER","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/GLOUCESTER.txt"
"HERALD","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/HERALD.txt"
"HORNER","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/HORNER.txt"
"HUME","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/HUME.txt"
"IDEN","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/IDEN.txt"
"JOHN","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/JOHN.txt"
"K. HENRY","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/K.%20HENRY.txt"
"MARGERY","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/MARGERY.txt"
"MASTER","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/MASTER.txt"
"MATE","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/MATE.txt"
"MAYOR","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/MAYOR.txt"
"MESSENGER 2","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/MESSENGER%202.txt"
"MESSENGER","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/MESSENGER.txt"
"MICHAEL","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/MICHAEL.txt"
"MURDERER 1","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/MURDERER%201.txt"
"MURDERER 2","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/MURDERER%202.txt"
"NEIGHBOUR 1","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/NEIGHBOUR%201.txt"
"NEIGHBOUR 2","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/NEIGHBOUR%202.txt"
"NEIGHBOUR 3","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/NEIGHBOUR%203.txt"
"ONE","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/ONE.txt"
"PETER","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/PETER.txt"
"PETITIONER 1","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/PETITIONER%201.txt"
"PETITIONER 2","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/PETITIONER%202.txt"
"PRENTICE 1","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/PRENTICE%201.txt"
"PRENTICE 2","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/PRENTICE%202.txt"
"Q. MARGARET","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/Q.%20MARGARET.txt"
"RICHARD","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/RICHARD.txt"
"SALISBURY","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SALISBURY.txt"
"SAY","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SAY.txt"
"SCALES","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SCALES.txt"
"SERVANT","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SERVANT.txt"
"SHERRIF","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SHERRIF.txt"
"SIMPCOX","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SIMPCOX.txt"
"SMITH","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SMITH.txt"
"SOLDIER","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SOLDIER.txt"
"SOMERSET","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SOMERSET.txt"
"SPIRIT","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SPIRIT.txt"
"STAFFORD","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/STAFFORD.txt"
"STANLEY","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/STANLEY.txt"
"SUFFOLK","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/SUFFOLK.txt"
"VAUX","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/VAUX.txt"
"WARWICK","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/WARWICK.txt"
"WHITMORE","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/WHITMORE.txt"
"WIFE","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/WIFE.txt"
"YORK","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/YORK.txt"
"YOUNG CLIFFORD","The Second Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Second%20Part%20of%20King%20Henry%20VI_characters/YOUNG%20CLIFFORD.txt"
"ALL","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/ALL.txt"
"BONA","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/BONA.txt"
"CLARENCE","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/CLARENCE.txt"
"CLIFFORD","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/CLIFFORD.txt"
"dramatis_personae","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/dramatis_personae.txt"
"EDWARD","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/EDWARD.txt"
"EXETER","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/EXETER.txt"
"FATHER","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/FATHER.txt"
"GEORGE","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/GEORGE.txt"
"GLOUCESTER","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/GLOUCESTER.txt"
"HASTINGS","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/HASTINGS.txt"
"HUNTSMAN","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/HUNTSMAN.txt"
"J. MORTIMER","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/J.%20MORTIMER.txt"
"K. EDWARD","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/K.%20EDWARD.txt"
"K. HENRY","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/K.%20HENRY.txt"
"K. LEWIS","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/K.%20LEWIS.txt"
"KEEPER 1","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/KEEPER%201.txt"
"KEEPER 2","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/KEEPER%202.txt"
"LADY GREY","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/LADY%20GREY.txt"
"LIEUTENANT","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/LIEUTENANT.txt"
"MAYOR","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/MAYOR.txt"
"MESSENGER 1","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/MESSENGER%201.txt"
"MESSENGER 2","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/MESSENGER%202.txt"
"MESSENGER","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/MESSENGER.txt"
"MONTGOMERY","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/MONTGOMERY.txt"
"NOBLEMAN","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/NOBLEMAN.txt"
"NORFOLK","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/NORFOLK.txt"
"NORTHUMBERLAND","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/NORTHUMBERLAND.txt"
"OXFORD","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/OXFORD.txt"
"PRINCE","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/PRINCE.txt"
"Q. ELIZABETH","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/Q.%20ELIZABETH.txt"
"Q. MARGARET","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/Q.%20MARGARET.txt"
"RICHARD","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/RICHARD.txt"
"RIVERS","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/RIVERS.txt"
"RUTLAND","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/RUTLAND.txt"
"SOLDIER","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/SOLDIER.txt"
"SOMERSET","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/SOMERSET.txt"
"SON","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/SON.txt"
